tipo,quartos,preço,bairro,cidade,estado,área construida,anunciante,data do anuncio,url,data da coleta,hora da coleta
Terrenos,,R$ 1.500.119,,Itaporanga D&x27;Ajuda,SE,343m²,Concept Imobi,04/10/2023,https://se.olx.com.br/sergipe/terrenos/sitio-papagaio-50679-1240205679,08/Oct/2023,19:14:40
Terrenos,,R$ 120.031,,Itaporanga D&x27;Ajuda,SE,525m²,Alberto Henrique - Concept Imobi,04/10/2023,https://se.olx.com.br/sergipe/terrenos/lote-no-condominio-fazenda-real-1-oportunidade-1240147132,08/Oct/2023,19:14:40
Terrenos,,R$ 110.064,,Itaporanga D&x27;Ajuda,SE,525m²,Concept Imobi,04/10/2023,https://se.olx.com.br/sergipe/terrenos/lote-na-fazenda-real-53618-1240205877,08/Oct/2023,19:14:40
Terrenos,,R$ 110.157,,Itaporanga D&x27;Ajuda,SE,525m²,Concept Imobi,05/10/2023,https://se.olx.com.br/sergipe/terrenos/lote-na-fazenda-real-53618-1240532680,08/Oct/2023,19:14:40
Terrenos,,R$ 135.000,,Itaporanga D&x27;Ajuda,SE,250m²,ricardo,25/09/2023,https://se.olx.com.br/sergipe/terrenos/terreno-250m2-1237264378,08/Oct/2023,19:14:40
Terrenos,,R$ 110.081,,Itaporanga D&x27;Ajuda,SE,525m²,Concept Imobi,03/10/2023,https://se.olx.com.br/sergipe/terrenos/lote-na-fazenda-real-53618-1239981737,08/Oct/2023,19:14:40
Terrenos,,R$ 60.094,,Itaporanga D&x27;Ajuda,SE,525m²,ADRIANO BERNARDES,25/09/2023,https://se.olx.com.br/sergipe/terrenos/fazenda-real-lote-com-525-m-1237445284,08/Oct/2023,19:14:40
Terrenos,,R$ 1.500.134,,Itaporanga D&x27;Ajuda,SE,343m²,Concept Imobi,05/10/2023,https://se.olx.com.br/sergipe/terrenos/sitio-papagaio-50679-1240529490,08/Oct/2023,19:14:40
Terrenos,,R$ 35.000,,Itaporanga D&x27;Ajuda,SE,10100m²,Paulinha,26/09/2023,https://se.olx.com.br/sergipe/terrenos/terreno-metragem-10-100-35mil-1237792404,08/Oct/2023,19:14:40
Terrenos,,R$ 120.121,,Itaporanga D&x27;Ajuda,SE,525m²,Alberto Henrique - Concept Imobi,02/10/2023,https://se.olx.com.br/sergipe/terrenos/lote-no-condominio-fazenda-real-1-oportunidade-1239540891,08/Oct/2023,19:14:40
Terrenos,,R$ 120.025,,Itaporanga D&x27;Ajuda,SE,525m²,Alberto Henrique - Concept Imobi,01/10/2023,https://se.olx.com.br/sergipe/terrenos/lote-no-condominio-fazenda-real-1-oportunidade-1239377895,08/Oct/2023,19:14:40
Terrenos,,R$ 120.150,,Itaporanga D&x27;Ajuda,SE,525m²,Alberto Henrique - Concept Imobi,05/10/2023,https://se.olx.com.br/sergipe/terrenos/lote-no-condominio-fazenda-real-1-oportunidade-1240507272,08/Oct/2023,19:14:40
Terrenos,,R$ 98.141,,Itaporanga D&x27;Ajuda,SE,525m²,Anderson Nascimento Corretor,25/09/2023,https://se.olx.com.br/sergipe/terrenos/fazenda-real-1-1237251518,08/Oct/2023,19:14:40
Terrenos,,R$ 120.193,,Itaporanga D&x27;Ajuda,SE,525m²,Alberto Henrique - Concept Imobi,05/10/2023,https://se.olx.com.br/sergipe/terrenos/lote-no-condominio-fazenda-real-1-oportunidade-1240656644,08/Oct/2023,19:14:40
Terrenos,,R$ 85.000,,Itaporanga D&x27;Ajuda,SE,375m²,Planeta Imóveis LTDA,27/09/2023,https://se.olx.com.br/sergipe/terrenos/terreno-a-venda-375-m-por-r-85-000-00-povoado-caueira-itaporanga-d-ajuda-se-1238039208,08/Oct/2023,19:14:40
Terrenos,,R$ 500.000,,Itaporanga D&x27;Ajuda,SE,100000m²,sandraftc,24/09/2023,https://se.olx.com.br/sergipe/terrenos/vendo-10-tarefas-dessa-propriedade-1237144871,08/Oct/2023,19:14:40
Terrenos,,R$ 98.104,,Itaporanga D&x27;Ajuda,SE,525m²,ADRIANO BERNARDES,25/09/2023,https://se.olx.com.br/sergipe/terrenos/fazenda-real-lote-quitado-com-525m-1237459225,08/Oct/2023,19:14:40
Terrenos,,R$ 16.000,,Itaporanga D&x27;Ajuda,SE,0m²,Jadiel Santana,24/09/2023,https://se.olx.com.br/sergipe/terrenos/vendo-e-troco-em-carro-1237025126,08/Oct/2023,19:14:40
Terrenos,,R$ 1.500.057,,Itaporanga D&x27;Ajuda,SE,343m²,Concept Imobi,03/10/2023,https://se.olx.com.br/sergipe/terrenos/sitio-papagaio-50679-1240002122,08/Oct/2023,19:14:40
Terrenos,,R$ 15.000,,Itaporanga D&x27;Ajuda,SE,180m²,rogerio,04/10/2023,https://se.olx.com.br/sergipe/terrenos/terreno-7-por-22-valor-15-000-1240391890,08/Oct/2023,19:14:40
Terrenos,,R$ 41.500,,Itaporanga D&x27;Ajuda,SE,375m²,J Victor Viana,25/09/2023,https://se.olx.com.br/sergipe/terrenos/vendo-terreno-condominio-fazenda-real-1237305676,08/Oct/2023,19:14:40
Terrenos,,R$ 120.102,,Itaporanga D&x27;Ajuda,SE,525m²,Alberto Henrique - Concept Imobi,02/10/2023,https://se.olx.com.br/sergipe/terrenos/lote-no-condominio-fazenda-real-1-oportunidade-1239658527,08/Oct/2023,19:14:40
Terrenos,,R$ 110.016,,Itaporanga D&x27;Ajuda,SE,525m²,Concept Imobi,04/10/2023,https://se.olx.com.br/sergipe/terrenos/lote-na-fazenda-real-53618-1240447195,08/Oct/2023,19:14:40
Terrenos,,R$ 1.500.041,,Itaporanga D&x27;Ajuda,SE,343m²,Concept Imobi,04/10/2023,https://se.olx.com.br/sergipe/terrenos/sitio-papagaio-50679-1240447555,08/Oct/2023,19:14:40
Terrenos,,R$ 160.000,,Itaporanga D&x27;Ajuda,SE,340m²,glauberlisboa,25/09/2023,https://se.olx.com.br/sergipe/terrenos/condominio-moradas-da-costa-na-beira-do-rio-1108042060,08/Oct/2023,19:14:41
Terrenos,,R$ 240.097,,Itaporanga D&x27;Ajuda,SE,1200m²,Gildenes Matos,24/09/2023,https://se.olx.com.br/sergipe/terrenos/terreno-condominio-fazenda-real-1-sergipe-1237001845,08/Oct/2023,19:14:41
Terrenos,,R$ 115.000,,Itaporanga D&x27;Ajuda,SE,525m²,Márcio Gabriel Corretor,27/09/2023,https://se.olx.com.br/sergipe/terrenos/lote-no-cond-fazenda-real-1-1190694857,08/Oct/2023,19:14:41
Terrenos,,R$ 98.102,,Itaporanga D&x27;Ajuda,SE,525m²,ADRIANO BERNARDES,25/09/2023,https://se.olx.com.br/sergipe/terrenos/fazenda-real-lote-quitado-com-525m-1237304604,08/Oct/2023,19:14:41
Terrenos,,null,,Itaporanga D&x27;Ajuda,SE,525m²,fake fromage,16/09/2023,https://se.olx.com.br/sergipe/terrenos/fazenda-real-1-1234489946,08/Oct/2023,19:14:42
Terrenos,,R$ 85.000,,Itaporanga D&x27;Ajuda,SE,525m²,Genilza Santos - Corretora de Imóveis,16/09/2023,https://se.olx.com.br/sergipe/terrenos/fazenda-real-etapa-1-1194417794,08/Oct/2023,19:14:42
Terrenos,,R$ 90.000,,Itaporanga D&x27;Ajuda,SE,600m²,Planeta Imóveis LTDA,20/09/2023,https://se.olx.com.br/sergipe/terrenos/terreno-a-venda-600-m-por-r-90-000-00-povoado-caueira-itaporanga-d-ajuda-se-1235680542,08/Oct/2023,19:14:42
Terrenos,,R$ 98.062,,Itaporanga D&x27;Ajuda,SE,525m²,Anderson Nascimento Corretor,23/09/2023,https://se.olx.com.br/sergipe/terrenos/fazenda-real-1-1236709570,08/Oct/2023,19:14:42
Terrenos,,R$ 29.900,,Itaporanga D&x27;Ajuda,SE,466m²,ON IMOB NEGOCIOS IMOBILIARIOS LTDA,21/09/2023,https://se.olx.com.br/sergipe/terrenos/lotes-em-itaporanga-d-ajuda-a-partir-de-466m-1236230707,08/Oct/2023,19:14:42
Terrenos,,R$ 87.024,,Itaporanga D&x27;Ajuda,SE,579m²,ADRIANO BERNARDES,22/09/2023,https://se.olx.com.br/sergipe/terrenos/fazenda-real-lote-com-550-m-1236598071,08/Oct/2023,19:14:42
Terrenos,,R$ 120.008,,Itaporanga D&x27;Ajuda,SE,525m²,Alberto Henrique - Concept Imobi,30/09/2023,https://se.olx.com.br/sergipe/terrenos/lote-no-condominio-fazenda-real-1-oportunidade-1239207819,08/Oct/2023,19:14:42
Terrenos,,R$ 170.145,,Itaporanga D&x27;Ajuda,SE,2000m²,ADRIANO BERNARDES,23/09/2023,https://se.olx.com.br/sergipe/terrenos/chacara-itaporanga-d-ajuda-1236828040,08/Oct/2023,19:14:42
Terrenos,,R$ 98.176,,Itaporanga D&x27;Ajuda,SE,525m²,Anderson Nascimento Corretor,21/09/2023,https://se.olx.com.br/sergipe/terrenos/fazenda-real-1-1236047811,08/Oct/2023,19:14:42
Terrenos,,R$ 120.142,,Itaporanga D&x27;Ajuda,SE,525m²,Alberto Henrique - Concept Imobi,01/10/2023,https://se.olx.com.br/sergipe/terrenos/lote-no-condominio-fazenda-real-1-oportunidade-1239365272,08/Oct/2023,19:14:42
Terrenos,,R$ 120.130,,Itaporanga D&x27;Ajuda,SE,525m²,Alberto Henrique - Concept Imobi,30/09/2023,https://se.olx.com.br/sergipe/terrenos/lote-no-condominio-fazenda-real-1-oportunidade-1238988679,08/Oct/2023,19:14:42
Terrenos,,R$ 87.192,,Itaporanga D&x27;Ajuda,SE,579m²,ADRIANO BERNARDES,20/09/2023,https://se.olx.com.br/sergipe/terrenos/fazenda-real-lote-com-550-m-1235959728,08/Oct/2023,19:14:42
Terrenos,,R$ 120.192,,Itaporanga D&x27;Ajuda,SE,525m²,Alberto Henrique - Concept Imobi,30/09/2023,https://se.olx.com.br/sergipe/terrenos/lote-no-condominio-fazenda-real-1-oportunidade-1239207808,08/Oct/2023,19:14:42
Terrenos,,R$ 98.128,,Itaporanga D&x27;Ajuda,SE,525m²,ADRIANO BERNARDES,22/09/2023,https://se.olx.com.br/sergipe/terrenos/fazenda-real-lote-quitado-com-525m-1236422226,08/Oct/2023,19:14:42
Terrenos,,R$ 60.000,,Itaporanga D&x27;Ajuda,SE,357m²,Domus Imóveis,21/09/2023,https://se.olx.com.br/sergipe/terrenos/terreno-para-venda-em-itaporanga-d-ajuda-itaporanga-d-ajuda-1236338627,08/Oct/2023,19:14:42
Terrenos,,R$ 18.000,,Itaporanga D&x27;Ajuda,SE,,Dani,17/09/2023,https://se.olx.com.br/sergipe/terrenos/terreno-com-casa-em-area-rural-1234730225,08/Oct/2023,19:14:42
Terrenos,,R$ 170.022,,Itaporanga D&x27;Ajuda,SE,2000m²,ADRIANO BERNARDES,22/09/2023,https://se.olx.com.br/sergipe/terrenos/chacara-itaporanga-d-ajuda-1236670083,08/Oct/2023,19:14:42
Terrenos,,R$ 98.062,,Itaporanga D&x27;Ajuda,SE,525m²,ADRIANO BERNARDES,18/09/2023,https://se.olx.com.br/sergipe/terrenos/fazenda-real-lote-quitado-com-525m-1235052336,08/Oct/2023,19:14:42
Terrenos,,R$ 120.081,,Itaporanga D&x27;Ajuda,SE,525m²,Alberto Henrique - Concept Imobi,27/09/2023,https://se.olx.com.br/sergipe/terrenos/lote-no-condominio-fazenda-real-1-oportunidade-1238160789,08/Oct/2023,19:14:42
Terrenos,,R$ 1.500.093,,Itaporanga D&x27;Ajuda,SE,343m²,Concept Imobi,23/09/2023,https://se.olx.com.br/sergipe/terrenos/sitio-papagaio-50679-1236911126,08/Oct/2023,19:14:42
Terrenos,,R$ 120.078,,Itaporanga D&x27;Ajuda,SE,525m²,Alberto Henrique - Concept Imobi,29/09/2023,https://se.olx.com.br/sergipe/terrenos/lote-no-condominio-fazenda-real-1-oportunidade-1238764460,08/Oct/2023,19:14:42
Terrenos,,R$ 90.000,,Itaporanga D&x27;Ajuda,SE,375m²,Isaias Corretor,22/09/2023,https://se.olx.com.br/sergipe/terrenos/lote-15x25-escriturado-na-praia-das-caueira-itaporanga-d-ajuda-1236379165,08/Oct/2023,19:14:42
Terrenos,,R$ 98.086,,Itaporanga D&x27;Ajuda,SE,525m²,Anderson Nascimento Corretor,22/09/2023,https://se.olx.com.br/sergipe/terrenos/fazenda-real-1-1236676915,08/Oct/2023,19:14:42
Terrenos,,R$ 98.068,,Itaporanga D&x27;Ajuda,SE,525m²,Anderson Nascimento Corretor,23/09/2023,https://se.olx.com.br/sergipe/terrenos/fazenda-real-1-1236689957,08/Oct/2023,19:14:42
Terrenos,,R$ 38.000,,Itaporanga D&x27;Ajuda,SE,150m²,Hugo Soares,22/09/2023,https://se.olx.com.br/sergipe/terrenos/terreno-na-praia-1236479135,08/Oct/2023,19:14:42
Terrenos,,R$ 115.055,,Itaporanga D&x27;Ajuda,SE,525m²,Concept Imobi,21/09/2023,https://se.olx.com.br/sergipe/terrenos/fazenda-real-89258-1236200781,08/Oct/2023,19:14:42
Terrenos,,R$ 120.014,,Itaporanga D&x27;Ajuda,SE,525m²,Alberto Henrique - Concept Imobi,29/09/2023,https://se.olx.com.br/sergipe/terrenos/lote-no-condominio-fazenda-real-1-oportunidade-1238828041,08/Oct/2023,19:14:42
Terrenos,,R$ 60.096,,Itaporanga D&x27;Ajuda,SE,525m²,ADRIANO BERNARDES,23/09/2023,https://se.olx.com.br/sergipe/terrenos/fazenda-real-lote-com-525-m-1236719489,08/Oct/2023,19:14:42
Terrenos,,R$ 110.075,,Itaporanga D&x27;Ajuda,SE,525m²,Concept Imobi,23/09/2023,https://se.olx.com.br/sergipe/terrenos/lote-na-fazenda-real-53618-1236993966,08/Oct/2023,19:14:42
Terrenos,,R$ 120.083,,Itaporanga D&x27;Ajuda,SE,525m²,Alberto Henrique - Concept Imobi,01/10/2023,https://se.olx.com.br/sergipe/terrenos/lote-no-condominio-fazenda-real-1-oportunidade-1239307316,08/Oct/2023,19:14:42
Terrenos,,R$ 120.059,,Itaporanga D&x27;Ajuda,SE,525m²,ANDERSON FRANCA SANTANA,22/09/2023,https://se.olx.com.br/sergipe/terrenos/fazenda-real-lote-m-c-1236650813,08/Oct/2023,19:14:42
Terrenos,,R$ 7.500,,Itaporanga D&x27;Ajuda,SE,225m²,rogeriosantosmachado95,20/09/2023,https://se.olx.com.br/sergipe/terrenos/vendo-lote-no-povoado-caueira-itaporanga-d-ajuda-se-1235672500,08/Oct/2023,19:14:42
Terrenos,,R$ 45.000,,Itaporanga D&x27;Ajuda,SE,,Roberta C.,18/09/2023,https://se.olx.com.br/sergipe/terrenos/vende-se-casa-na-praia-da-caueira-1234863673,08/Oct/2023,19:14:42
Terrenos,,R$ 110.083,,Itaporanga D&x27;Ajuda,SE,525m²,Concept Imobi,22/09/2023,https://se.olx.com.br/sergipe/terrenos/lote-na-fazenda-real-53618-1236444663,08/Oct/2023,19:14:44
Terrenos,,R$ 11.000,,Itaporanga D&x27;Ajuda,SE,300m²,Kassio Silva,18/09/2023,https://se.olx.com.br/sergipe/terrenos/2-terrenos-no-precinho-top-demais-cada-um-11mil-1235012981,08/Oct/2023,19:14:44
Terrenos,,R$ 80.000,,Itaporanga D&x27;Ajuda,SE,357m²,Domus Imóveis,13/09/2023,https://se.olx.com.br/sergipe/terrenos/vendo-excelente-terreno-no-caueira-beach-com-quadra-de-volei-area-verde-na-caueira-1233279499,08/Oct/2023,19:14:44
Terrenos,,R$ 68.999,,Itaporanga D&x27;Ajuda,SE,525m²,IUMATTI,13/09/2023,https://se.olx.com.br/sergipe/terrenos/urgente-lote-no-fazenda-real-1-5225-quitado-e-escriturado-1233299744,08/Oct/2023,19:14:44
Terrenos,,R$ 80.000,,Itaporanga D&x27;Ajuda,SE,357m²,Domus Imóveis,13/09/2023,https://se.olx.com.br/sergipe/terrenos/excelente-terreno-a-venda-no-caueira-beach-de-357-m-e-area-de-lazer-caueira-1233322529,08/Oct/2023,19:14:44
Terrenos,,R$ 68.999,,Itaporanga D&x27;Ajuda,SE,525m²,IUMATTI,13/09/2023,https://se.olx.com.br/sergipe/terrenos/urgente-1-lote-quitado-65mil-525m2-1233295416,08/Oct/2023,19:14:44
Terrenos,,R$ 69.999,,Itaporanga D&x27;Ajuda,SE,525m²,IUMATTI,13/09/2023,https://se.olx.com.br/sergipe/terrenos/oportunidade-urgente-lote-qutiado-525m2-65mil-a-vista-escriturado-81-9-97-14-32-1233299492,08/Oct/2023,19:14:44
Terrenos,,R$ 75.999,,Itaporanga D&x27;Ajuda,SE,525m²,IUMATTI,13/09/2023,https://se.olx.com.br/sergipe/terrenos/oportunidade-urgente-lote-qutiado-525m2-65mil-a-vista-escriturado-1233303511,08/Oct/2023,19:14:44
Terrenos,,R$ 67.999,,Itaporanga D&x27;Ajuda,SE,525m²,IUMATTI,13/09/2023,https://se.olx.com.br/sergipe/terrenos/urgente-lote-quitado-68mil-reais-lote-no-fazenda-real-1-1233329091,08/Oct/2023,19:14:44
Terrenos,,R$ 68.999,,Itaporanga D&x27;Ajuda,SE,525m²,IUMATTI,13/09/2023,https://se.olx.com.br/sergipe/terrenos/lote-qutiado-525m2-faenda-real-1-1233311393,08/Oct/2023,19:14:44
Terrenos,,R$ 0,,Itaporanga D&x27;Ajuda,SE,0m²,Sandra Cruz,11/09/2023,https://se.olx.com.br/sergipe/terrenos/lotes-na-praia-da-caueira-a-500-metros-da-praia-1232439868,08/Oct/2023,19:14:44
Terrenos,,R$ 3.000,,Itaporanga D&x27;Ajuda,SE,,Anne Souza,12/09/2023,https://se.olx.com.br/sergipe/terrenos/vende-se-lotes-1232950923,08/Oct/2023,19:14:44
Terrenos,,null,,Itaporanga D&x27;Ajuda,SE,270m²,Márcio lima,06/09/2023,https://se.olx.com.br/sergipe/terrenos/terrenos-otimos-para-chacara-1230843021,08/Oct/2023,19:14:44
Terrenos,,R$ 1.500.198,,Itaporanga D&x27;Ajuda,SE,343m²,Concept Imobi,22/09/2023,https://se.olx.com.br/sergipe/terrenos/sitio-papagaio-50679-1236383542,08/Oct/2023,19:14:44
Terrenos,,R$ 140.000,,Itaporanga D&x27;Ajuda,SE,560m²,Contratus Imobiliária,11/09/2023,https://se.olx.com.br/sergipe/terrenos/lote-no-fazenda-real-1-1128526649,08/Oct/2023,19:14:44
Terrenos,,R$ 22,,Itaporanga D&x27;Ajuda,SE,,Daniel S.,06/09/2023,https://se.olx.com.br/sergipe/terrenos/terreno-bom-1231024375,08/Oct/2023,19:14:44
Terrenos,,R$ 5.000,,Itaporanga D&x27;Ajuda,SE,,Diva Moura,12/09/2023,https://se.olx.com.br/sergipe/terrenos/lotes-a-venda-1232952007,08/Oct/2023,19:14:44
Terrenos,,R$ 80.000,,Itaporanga D&x27;Ajuda,SE,357m²,Domus Imóveis,13/09/2023,https://se.olx.com.br/sergipe/terrenos/excelente-terreno-no-caueira-beach-de-357-m-area-verde-piscina-caueira-1233298816,08/Oct/2023,19:14:44
Terrenos,,R$ 11.000,,Itaporanga D&x27;Ajuda,SE,120m²,José,14/09/2023,https://se.olx.com.br/sergipe/terrenos/oportunidade-unica-1233740268,08/Oct/2023,19:14:44
Terrenos,,R$ 115.000,,Itaporanga D&x27;Ajuda,SE,525m²,Contratus Imobiliária,11/09/2023,https://se.olx.com.br/sergipe/terrenos/lote-no-condominio-fazenda-real-1-1182673184,08/Oct/2023,19:14:44
Terrenos,,R$ 75.000,,Itaporanga D&x27;Ajuda,SE,525m²,Conexão Imobi,15/09/2023,https://se.olx.com.br/sergipe/terrenos/lote-no-fazenda-real-1-1233952824,08/Oct/2023,19:14:44
Terrenos,,R$ 60.000,,Itaporanga D&x27;Ajuda,SE,250m²,Jorge Sobral,06/09/2023,https://se.olx.com.br/sergipe/terrenos/vendo-lote-na-praia-da-caueira-1231046669,08/Oct/2023,19:14:44
Terrenos,,R$ 95.000,,Itaporanga D&x27;Ajuda,SE,,marcelia,12/09/2023,https://se.olx.com.br/sergipe/terrenos/lote-fazenda-real-i-525m2-1233036935,08/Oct/2023,19:14:44
Terrenos,,R$ 80.000,,Itaporanga D&x27;Ajuda,SE,3600m²,aloiziolima.adv,11/09/2023,https://se.olx.com.br/sergipe/terrenos/terreno-no-sape-itaporanga-d-ajuda-1222308114,08/Oct/2023,19:14:44
Terrenos,,R$ 18.000,,Itaporanga D&x27;Ajuda,SE,8m²,Yumi Beatriz,08/09/2023,https://se.olx.com.br/sergipe/terrenos/terreno-1231407148,08/Oct/2023,19:14:44
Terrenos,,R$ 110.145,,Itaporanga D&x27;Ajuda,SE,525m²,Concept Imobi,18/09/2023,https://se.olx.com.br/sergipe/terrenos/lote-na-fazenda-real-53618-1234905260,08/Oct/2023,19:14:44
Terrenos,,R$ 80.000,,Itaporanga D&x27;Ajuda,SE,357m²,Domus Imóveis,13/09/2023,https://se.olx.com.br/sergipe/terrenos/terreno-para-venda-no-caueira-beach-com-357-m-em-otima-localizacao-1233316118,08/Oct/2023,19:14:44
Terrenos,,R$ 70.000,,Itaporanga D&x27;Ajuda,SE,375m²,Eliandra Souza,12/09/2023,https://se.olx.com.br/sergipe/terrenos/fazenda-real-2-972156945,08/Oct/2023,19:14:44
Terrenos,,R$ 18.000,,Itaporanga D&x27;Ajuda,SE,250m²,Leila Santos,07/09/2023,https://se.olx.com.br/sergipe/terrenos/vende-se-1231135007,08/Oct/2023,19:14:44
Terrenos,,R$ 60.000,,Itaporanga D&x27;Ajuda,SE,20m²,Claudia Andrade,02/09/2023,https://se.olx.com.br/sergipe/terrenos/um-terreno-medindo-06-20-caueira-1229364274,08/Oct/2023,19:14:46
Terrenos,,R$ 30.000,,Itaporanga D&x27;Ajuda,SE,,Ilderlan Pires,25/08/2023,https://se.olx.com.br/sergipe/terrenos/terreno-vendo-ou-troco-1226438644,08/Oct/2023,19:14:46
Terrenos,,R$ 13.000,,Itaporanga D&x27;Ajuda,SE,250m²,Deniheire Ramos,03/09/2023,https://se.olx.com.br/sergipe/terrenos/vende-se-terreno-em-itaporanga-d-ajuda-1229780984,08/Oct/2023,19:14:46
Terrenos,,R$ 120.000,,Itaporanga D&x27;Ajuda,SE,525m²,Alexsandro,24/08/2023,https://se.olx.com.br/sergipe/terrenos/terreno-fazenda-real-1-etapa-1225820774,08/Oct/2023,19:14:46
Terrenos,,R$ 15.000,,Itaporanga D&x27;Ajuda,SE,0m²,Castor,01/09/2023,https://se.olx.com.br/sergipe/terrenos/lote-na-caueira-calombi-1228815962,08/Oct/2023,19:14:46
Terrenos,,R$ 25.000,,Itaporanga D&x27;Ajuda,SE,32m²,Savl S.,25/08/2023,https://se.olx.com.br/sergipe/terrenos/otima-oportunidade-de-conpra-1226502156,08/Oct/2023,19:14:46
Terrenos,,R$ 7.000,,Itaporanga D&x27;Ajuda,SE,10m²,Ramon,04/09/2023,https://se.olx.com.br/sergipe/terrenos/vende-se-ou-troca-1230060236,08/Oct/2023,19:14:46
Terrenos,,R$ 22.000,,Itaporanga D&x27;Ajuda,SE,160m²,NT,22/08/2023,https://se.olx.com.br/sergipe/terrenos/terreno-22-000-1225363187,08/Oct/2023,19:14:46
Terrenos,,R$ 4.000.000,,Itaporanga D&x27;Ajuda,SE,91208m²,Corretores em Sergipe,30/08/2023,https://se.olx.com.br/sergipe/terrenos/area-de-91-208-m2-na-br101-185-metros-de-margem-em-itaporanga-se-ao-lado-da-marata-849687248,08/Oct/2023,19:14:46
Terrenos,,R$ 120.000,,Itaporanga D&x27;Ajuda,SE,525m²,Contratus Imobiliária,28/08/2023,https://se.olx.com.br/sergipe/terrenos/lote-no-condominio-fazenda-real-1-1098479149,08/Oct/2023,19:14:46
Terrenos,,R$ 50.000,,Itaporanga D&x27;Ajuda,SE,1000m²,Drica,01/09/2023,https://se.olx.com.br/sergipe/terrenos/02-terrenos-20-por-50-1229269754,08/Oct/2023,19:14:46
Terrenos,,R$ 23.000,,Itaporanga D&x27;Ajuda,SE,600m²,Carvalho,30/08/2023,https://se.olx.com.br/sergipe/terrenos/lote-de-600-m2-1228118593,08/Oct/2023,19:14:46
Terrenos,,R$ 35.000,,Itaporanga D&x27;Ajuda,SE,,Brendool Garcia,31/08/2023,https://se.olx.com.br/sergipe/terrenos/vende-terreno-na-caueira-1228420698,08/Oct/2023,19:14:46
Terrenos,,R$ 120.000,,Itaporanga D&x27;Ajuda,SE,525m²,Iury Melo,23/08/2023,https://se.olx.com.br/sergipe/terrenos/lote-no-cond-fazenda-real-15x35-1225740759,08/Oct/2023,19:14:46
Terrenos,,R$ 90.000,,Itaporanga D&x27;Ajuda,SE,530m²,Eliandra Souza,04/09/2023,https://se.olx.com.br/sergipe/terrenos/fazenda-real-1-969384975,08/Oct/2023,19:14:46
Terrenos,,R$ 17.000,,Itaporanga D&x27;Ajuda,SE,200m²,Jonathan,24/08/2023,https://se.olx.com.br/sergipe/terrenos/terreno-no-povoado-nova-descoberta-1225915109,08/Oct/2023,19:14:46
Terrenos,,R$ 10.000,,Itaporanga D&x27;Ajuda,SE,,Lourdes Pereira,25/08/2023,https://se.olx.com.br/sergipe/terrenos/terreno-sape-itaporanga-1226252075,08/Oct/2023,19:14:46
Terrenos,,R$ 10.000,,Itaporanga D&x27;Ajuda,SE,,sandiel,27/08/2023,https://se.olx.com.br/sergipe/terrenos/venda-de-terreno-1226936825,08/Oct/2023,19:14:46
Terrenos,,R$ 33.000,,Itaporanga D&x27;Ajuda,SE,0m²,Marciatavares Fontes,29/08/2023,https://se.olx.com.br/sergipe/terrenos/vendo-terreno-em-povoado-de-itaporanga-povoado-salvador-33-000-1227755608,08/Oct/2023,19:14:46
Terrenos,,R$ 170.000,,Itaporanga D&x27;Ajuda,SE,100000m²,tone.mendes,22/08/2023,https://se.olx.com.br/sergipe/terrenos/terreno-de-10-hectares-no-povoado-colonia-tejupeba-1225363158,08/Oct/2023,19:14:46
Terrenos,,R$ 170.000,,Itaporanga D&x27;Ajuda,SE,860m²,VNC IMOBILIÁRIA,21/08/2023,https://se.olx.com.br/sergipe/terrenos/lote-860m2-fazenda-real-residence-sergipe-1-993082033,08/Oct/2023,19:14:46
Terrenos,,R$ 230.000,,Itaporanga D&x27;Ajuda,SE,1255m²,gleidsonaoliveira,21/08/2023,https://se.olx.com.br/sergipe/terrenos/cond-fazenda-real-se-1-255-m2-quitado-venda-ou-troca-910355650,08/Oct/2023,19:14:46
Terrenos,,R$ 43.000,,Itaporanga D&x27;Ajuda,SE,,Flavia Vieira,26/08/2023,https://se.olx.com.br/sergipe/terrenos/terreno-em-itaporanga-d-ajuda-1226644108,08/Oct/2023,19:14:46
Terrenos,,R$ 27.000.000,,Itaporanga D&x27;Ajuda,SE,,Bruna,29/08/2023,https://se.olx.com.br/sergipe/terrenos/terreno-e-casa-1227684786,08/Oct/2023,19:14:46
Terrenos,,R$ 7.000,,Itaporanga D&x27;Ajuda,SE,,Erineu S.,09/08/2023,https://se.olx.com.br/sergipe/terrenos/vendo-terreno-1220143242,08/Oct/2023,19:14:48
Terrenos,,R$ 200.000,,Itaporanga D&x27;Ajuda,SE,450m²,Ícone Negócios Imobiliários,11/08/2023,https://se.olx.com.br/sergipe/terrenos/lote-na-praia-da-caueira-1171003223,08/Oct/2023,19:14:48
Terrenos,,R$ 15.500,,Itaporanga D&x27;Ajuda,SE,120m²,Ricardo,16/08/2023,https://se.olx.com.br/sergipe/terrenos/terreno-1222838849,08/Oct/2023,19:14:48
Terrenos,,R$ 95.107,,Itaporanga D&x27;Ajuda,SE,,Jorge junior,20/07/2023,https://se.olx.com.br/sergipe/terrenos/fazenda-real-1212525443,08/Oct/2023,19:14:48
Terrenos,,R$ 28.000,,Itaporanga D&x27;Ajuda,SE,,Joeny,11/08/2023,https://se.olx.com.br/sergipe/terrenos/vendo-terreno-em-itaporanga-d-ajuda-1221173525,08/Oct/2023,19:14:48
